delivery_datatype	check_status_sv	data_checked_by_sv	visit_year	platform_code	visit_id	expedition_id	station_name	reported_station_name	sample_project_name_sv	sample_orderer_name_sv	visit_date	sample_time	sample_enddate	sample_endtime	shark_sample_id	sample_latitude_dm	sample_longitude_dm	sample_latitude_dd	sample_longitude_dd	positioning_system_code	water_depth_m	wind_direction_code	wind_speed_ms	air_temperature_degc	air_temperature_wet_degc	air_pressure_hpa	weather_observation_code	cloud_observation_code	wave_observation_code	ice_observation_code	Secchi depth (m)	QFLAG Secchi depth	additional_sampling	visit_comment	sample_depth_m	Pressure CTD (dbar)	QFLAG Pressure CTD	Temperature bottle (C)	QFLAG Temperature bottle	Temperature CTD (C)	QFLAG Temperature CTD	Salinity bottle (o/oo psu)	QFLAG Salinity bottle	Salinity CTD (o/oo psu)	QFLAG Salinity CTD	Conductivity_25 bottle (mS/m)	QFLAG Conductivity_25 bottle	Conductivity CTD (mS/m)	QFLAG Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	QFLAG Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	QFLAG Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	QFLAG Hydrogen sulphide H2S	pH	QFLAG pH	pH Laboratory	QFLAG pH Laboratory	Temperature pH Laboratory (C)	QFLAG Temperature pH Laboratory	Alkalinity (mmol/kg)	QFLAG Alkalinity	Alkalinity_2 (mmol/l)	QFLAG Alkalinity_2	Phosphate PO4-P (umol/l)	QFLAG Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	QFLAG Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	QFLAG Nitrite NO2-N	Nitrate NO3-N (umol/l)	QFLAG Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	QFLAG Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	QFLAG Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	QFLAG Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	QFLAG Humus	Chlorophyll-a bottle (ug/l)	QFLAG Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	QFLAG Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	QFLAG Particulate organic carbon POC	Total organic carbon TOC (mg/l)	QFLAG Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	QFLAG Particulate organic nitrogen PON	Current direction (deca degrees)	QFLAG Current direction	Current velocity (cm/s)	QFLAG Current velocity	Lignin (mg/l)	QFLAG Lignin	Yellow substance (1/l)	QFLAG Yellow substance	Aluminium (ug/l)	QFLAG Aluminium	Urea (umol/l)	QFLAG Urea	Colored dissolved organic matter CDOM (1/m)	QFLAG Colored dissolved organic matter CDOM	sample_comment	location_water_category	location_water_district	location_svar_sea_area_name	location_svar_sea_area_code	location_type_area	location_sea_basin	location_helcom_ospar_area	location_economic_zone	location_county	location_municipality	station_viss_eu_id	reporting_institute_name_sv	data_holding_centre	internet_access	dataset_name	dataset_file_name
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0165		STRETUDDEN	STRETUDDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-06	08:25			SHARK-HYD+2017+77SN+0165+0+0	58 20.60	11 24.20	58.34333	11.40333		46	09	3	7		1004	5	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	0			5.89		5.86				26.80						7.06																0.39		0.98		0.24		3.58		3.82		0.81		16.4		5.8				1.8				20.0																						Västerhavets vattendistrikt	Yttre Brofjorden	582000-112350	01n - Västkustens inre kustvatten		OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0165		STRETUDDEN	STRETUDDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-06	08:25			SHARK-HYD+2017+77SN+0165+2+2	58 20.60	11 24.20	58.34333	11.40333		46	09	3	7		1004	5	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	2			5.92		5.96				26.89						7.10																0.39		0.90		0.24		3.54		3.78		0.81		16.1		5.8				1.4																										Västerhavets vattendistrikt	Yttre Brofjorden	582000-112350	01n - Västkustens inre kustvatten		OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0165		STRETUDDEN	STRETUDDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-06	08:25			SHARK-HYD+2017+77SN+0165+5+5	58 20.60	11 24.20	58.34333	11.40333		46	09	3	7		1004	5	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	5			6.19		6.09				27.07						6.94																0.40		0.81		0.24		3.55		3.79		0.80		15.1		5.8				1.0				12.1																						Västerhavets vattendistrikt	Yttre Brofjorden	582000-112350	01n - Västkustens inre kustvatten		OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0165		STRETUDDEN	STRETUDDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-06	08:25			SHARK-HYD+2017+77SN+0165+10+10	58 20.60	11 24.20	58.34333	11.40333		46	09	3	7		1004	5	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	10			6.61		6.51				28.05						6.82																0.44		0.87		0.28		3.92		4.20		0.88		15.0		6.4				0.5																										Västerhavets vattendistrikt	Yttre Brofjorden	582000-112350	01n - Västkustens inre kustvatten		OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0165		STRETUDDEN	STRETUDDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-06	08:25			SHARK-HYD+2017+77SN+0165+15+15	58 20.60	11 24.20	58.34333	11.40333		46	09	3	7		1004	5	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	15			7.59		7.39				29.65						6.40																0.49		0.84		0.30		4.25		4.55		0.79		14.2		6.5				0.3																										Västerhavets vattendistrikt	Yttre Brofjorden	582000-112350	01n - Västkustens inre kustvatten		OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0165		STRETUDDEN	STRETUDDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-06	08:25			SHARK-HYD+2017+77SN+0165+20+20	58 20.60	11 24.20	58.34333	11.40333		46	09	3	7		1004	5	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	20			8.19		8.67				31.50						6.13																0.50		0.91		0.27		3.99		4.26		0.34		12.3		5.8				0.2				7.6																						Västerhavets vattendistrikt	Yttre Brofjorden	582000-112350	01n - Västkustens inre kustvatten		OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0165		STRETUDDEN	STRETUDDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-06	08:25			SHARK-HYD+2017+77SN+0165+30+30	58 20.60	11 24.20	58.34333	11.40333		46	09	3	7		1004	5	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	30			9.04		9.03				32.48						6.00																0.52		0.98		0.31		3.61		3.92		0.39		12.0		5.8				0.3																										Västerhavets vattendistrikt	Yttre Brofjorden	582000-112350	01n - Västkustens inre kustvatten		OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0165		STRETUDDEN	STRETUDDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-06	08:25			SHARK-HYD+2017+77SN+0165+40+40	58 20.60	11 24.20	58.34333	11.40333		46	09	3	7		1004	5	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	40			9.14		9.13				33.06						5.92																0.52		0.90		0.35		3.31		3.66		0.53		11.0		5.8																														Västerhavets vattendistrikt	Yttre Brofjorden	582000-112350	01n - Västkustens inre kustvatten		OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0165		STRETUDDEN	STRETUDDEN	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-06	08:25			SHARK-HYD+2017+77SN+0165+45+45	58 20.60	11 24.20	58.34333	11.40333		46	09	3	7		1004	5	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	45			9.15			B			33.34						5.83																0.58		1.04		0.34		3.30		3.64		0.96		12.2		6.5																														Västerhavets vattendistrikt	Yttre Brofjorden	582000-112350	01n - Västkustens inre kustvatten		OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0161		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	14:10			SHARK-HYD+2017+77SN+0161+0+0	58 18.75	11 46.40	58.31250	11.77333		40	27	14	8		1003	2	7	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	0			5.60		5.54				24.07						6.97																0.49		0.93		0.22		7.16		7.38		0.93		21.3		18.6				0.7				10.2																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0161		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	14:10			SHARK-HYD+2017+77SN+0161+2+2	58 18.75	11 46.40	58.31250	11.77333		40	27	14	8		1003	2	7	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	2			5.62		5.55				24.08						6.95																0.47		0.84		0.22		7.22		7.44		0.96		22.5		18.7				0.5																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0161		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	14:10			SHARK-HYD+2017+77SN+0161+5+5	58 18.75	11 46.40	58.31250	11.77333		40	27	14	8		1003	2	7	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	5			5.78		5.77				24.32						6.84																0.48		0.92		0.22		7.12		7.34		0.86		22.5		18.1				0.6				8.0																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0161		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	14:10			SHARK-HYD+2017+77SN+0161+10+10	58 18.75	11 46.40	58.31250	11.77333		40	27	14	8		1003	2	7	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	10			8.46		8.67				27.85						5.78																0.66		1.07		0.33		6.25		6.58		0.41		19.3		13.0				0.2	<																								2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0161		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	14:10			SHARK-HYD+2017+77SN+0161+15+15	58 18.75	11 46.40	58.31250	11.77333		40	27	14	8		1003	2	7	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	15			10.47		10.76				29.18						4.87																0.89		1.24		0.17		7.35		7.52		0.20	<	18.7		14.2				0.2	<																								2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0161		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	14:10			SHARK-HYD+2017+77SN+0161+20+20	58 18.75	11 46.40	58.31250	11.77333		40	27	14	8		1003	2	7	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	20			12.55		12.57				31.15						2.54																1.84		2.22		0.03		10.12		10.15		0.20	<	20.4		21.3				0.2	<			7.0	<																				2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0161		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	14:10			SHARK-HYD+2017+77SN+0161+30+30	58 18.75	11 46.40	58.31250	11.77333		40	27	14	8		1003	2	7	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	30			10.53		10.49				32.23						1.61																5.21		5.47		0.10		12.04		12.14		0.20	<	22.1		33.8				0.2	<																								2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0161		HAVSTENSFJORD	HAVSTENSFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	14:10			SHARK-HYD+2017+77SN+0161+39+39	58 18.75	11 46.40	58.31250	11.77333		40	27	14	8		1003	2	7	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	39			7.94																11												26.41		29.61			B	0.10	<	0.10	<	33.43		56.2		73.4																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Havstensfjorden	581740-114820	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Uddevalla		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0162		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	15:20			SHARK-HYD+2017+77SN+0162+0+0	58 13.80	11 34.80	58.23000	11.58000		40			8		1005	2	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	0			5.36		5.38				24.69						6.85																0.54		1.05		0.25		5.91		6.16		0.89		21.9		16.5				0.5				9.3																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0162		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	15:20			SHARK-HYD+2017+77SN+0162+2+2	58 13.80	11 34.80	58.23000	11.58000		40			8		1005	2	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	2			5.41		5.41				24.68						6.84																0.54		1.05		0.25		5.89		6.14		0.89		21.1		16.4				0.7																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0162		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	15:20			SHARK-HYD+2017+77SN+0162+5+5	58 13.80	11 34.80	58.23000	11.58000		40			8		1005	2	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	5			5.37		5.42				24.68						6.78																0.55		0.98		0.25		5.89		6.14		0.89		21.2		16.4				0.6				8.3																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0162		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	15:20			SHARK-HYD+2017+77SN+0162+10+10	58 13.80	11 34.80	58.23000	11.58000		40			8		1005	2	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	10			7.72		6.40				25.41						5.15																0.72		1.13		0.20		7.02		7.22		0.48		21.1		17.5				0.3																									2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0162		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	15:20			SHARK-HYD+2017+77SN+0162+15+15	58 13.80	11 34.80	58.23000	11.58000		40			8		1005	2	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	15			9.97		9.96				27.34						3.49																0.97		1.41		0.13		8.68		8.81		0.20	<	21.4		20.6				0.2	<																								2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0162		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	15:20			SHARK-HYD+2017+77SN+0162+20+20	58 13.80	11 34.80	58.23000	11.58000		40			8		1005	2	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	20			9.39		9.47				27.60						2.34																1.16		1.56		0.27		9.24		9.51		0.20	<	21.5		27.3				0.2	<			8.6																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0162		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	15:20			SHARK-HYD+2017+77SN+0162+30+30	58 13.80	11 34.80	58.23000	11.58000		40			8		1005	2	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	30			6.46		6.46		28.241		28.26						0.15																2.36		2.79		0.21		1.53		1.74		6.05		18.4		50.9				0.2	<																								2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0162		KOLJÖFJORD	KOLJÖFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-05	15:20			SHARK-HYD+2017+77SN+0162+39+39	58 13.80	11 34.80	58.23000	11.58000		40			8		1005	2	8	2	0				SLANG 0-10M OCH 10-20M. HÅV 0-20M.	39			6.35				28.042								0.10																2.69		3.15		0.16		2.48		2.64		6.65		20.5		51.3																													2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Koljö fjord	581260-113220	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Orust		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2017	77SN	0156		DANAFJORD	DANAFJORD	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	2017-12-04	11:00			SHARK-HYD+2017+77SN+0156+0+0	57 40.05	11 41.20	57.66750	11.68667		40	99	1	3		1013	1	1	0	0	3			SLANG 0-10M OCH 10-20M. HÅV 0-20M.	0			5.29		4.35				17.75						7.56																0.45		0.94		0.20		6.99		7.19		1.84		25.9		10.6				4.0				33.7																					2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Dana fjord	574000-114230	01s - Västkustens inre kustvatten	N Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Västra Götalands län	Öckerö		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2017_BOS_SMHI	SHARK_PhysicalChemical_2017_BOS_SMHI_version_2018-05-21.zip
